unique,head2,head2ID,course_rating,new_sub_streams,new_sub_streamsID,degree_type,stream_rating,levelID,country_id,country
1562230322,Advanced Materials for Sustainable Infrastructure,1207,39,Sustainable Studies,303,Master,90,2,2,United Kingdom
1265414025,Advanced Materials Science and Engineering,1208,30,Materials Sciences,140,Master,114,2,5,Germany
1265414022,Advanced Materials Science and Engineering,1208,30,Materials Sciences,140,Master,114,2,2,United Kingdom
233631411,Advanced Mathematics,1209,59,Mathematics,314,Bachelor,26,1,1,USA
233631413,Advanced Mathematics,1209,59,Mathematics,314,Bachelor,26,1,3,Australia
233631422,Advanced Mathematics,1209,59,Mathematics,314,Master,26,2,2,United Kingdom
1380131022,Advanced Mechanical Engineering,1210,34,Engineering,310,Master,11,2,2,United Kingdom
1380114122,Advanced Mechanical Engineering,1210,115,Mechanical Engineering,141,Master,15,2,2,United Kingdom
1539414122,Advanced Mechanical Engineering with Management,1211,40,Mechanical Engineering,141,Master,15,2,2,United Kingdom
1807829611,Advanced Medical Imaging Technology,1212,24,Medical Technology,296,Bachelor,28,1,1,USA
1192131523,Advanced Medicine,1213,59,Medicine,315,Master,16,2,3,Australia
1644627322,Advanced Mental Health Practice,1214,42,Health Care,273,Master,36,2,2,United Kingdom
1514823352,Advanced Metrology and Optical Instrumentation,1215,6,Instrumentation and Control Engineering,233,Doctorate,14,5,2,United Kingdom
141997522,Advanced Microelectronic Systems Engineering,1216,44,Electrical and Electronics Engineering,75,Master,9,2,2,United Kingdom
1391218422,Advanced Motorsport Engineering,1217,19,Sports Sciences,184,Master,92,2,2,United Kingdom
1490015222,Advanced Musical Studies,1218,31,Music,152,Master,28,2,2,United Kingdom
1571633222,Advanced Neonatal Nurse Practitioner,1219,20,Nursing,332,Master,79,2,2,United Kingdom
1586323022,Advanced Neuroimaging,1220,31,Human Science,230,Master,115,2,2,United Kingdom
434433221,Advanced Nurse Practitioner,1221,21,Nursing,332,Master,79,2,1,USA
434433225,Advanced Nurse Practitioner,1221,21,Nursing,332,Master,79,2,5,Germany
434433223,Advanced Nurse Practitioner,1221,21,Nursing,332,Master,79,2,3,Australia
434433227,Advanced Nurse Practitioner,1221,21,Nursing,332,Master,79,2,7,Ireland
434433222,Advanced Nurse Practitioner,1221,21,Nursing,332,Master,79,2,2,United Kingdom
1152833223,Advanced Nursing,1222,22,Nursing,332,Master,79,2,3,Australia
1152833243,Advanced Nursing,1222,22,Nursing,332,Graduate Certificate/Graduate Diploma,79,4,3,Australia
1152833222,Advanced Nursing,1222,22,Nursing,332,Master,79,2,2,United Kingdom
1152833242,Advanced Nursing,1222,22,Nursing,332,Graduate Certificate/Graduate Diploma,79,4,2,United Kingdom
1624932022,Advanced Organic Chemistry,1223,24,Chemistry,320,Master,44,2,2,United Kingdom
1283834127,Advanced Pain Management,1224,21,Management,341,Master,5,2,7,Ireland
236632421,Advanced Pedagogy,1225,256,Education,324,Master,55,2,1,USA
1643525122,Advanced Performance Football Coaching,1226,18,Performing Arts,251,Master,96,2,2,United Kingdom
236732421,Advanced Physical Education,1227,257,Education,324,Master,55,2,1,USA
881033411,Advanced Physics,1228,22,Physics,334,Bachelor,66,1,1,USA
881033425,Advanced Physics,1228,22,Physics,334,Master,66,2,5,Germany
881033422,Advanced Physics,1228,22,Physics,334,Master,66,2,2,United Kingdom
1285316427,Advanced Physiotherapy,1229,5,Physiotherapy,164,Master,67,2,7,Ireland
1285316422,Advanced Physiotherapy,1229,5,Physiotherapy,164,Master,67,2,2,United Kingdom
1285316442,Advanced Physiotherapy,1229,5,Physiotherapy,164,Graduate Certificate/Graduate Diploma,67,4,2,United Kingdom
928231522,Advanced Practice,1230,43,Medicine,315,Master,16,2,2,United Kingdom
928210022,Advanced Practice,1230,132,Technology,100,Master,18,2,2,United Kingdom
928233722,Advanced Practice,1230,76,Sciences,337,Master,33,2,2,United Kingdom
928227322,Advanced Practice,1230,43,Health Care,273,Master,36,2,2,United Kingdom
929327322,Advanced Practice - Audiology,1231,44,Health Care,273,Master,36,2,2,United Kingdom
930617422,Advanced Practice - Housing,1232,21,Real Estate,174,Master,101,2,2,United Kingdom
929933122,Advanced Practice - Speech and Language Therapy,1233,46,Language,331,Master,116,2,2,United Kingdom
1405727322,Advanced Practice in Health and Social Care,1234,45,Health Care,273,Master,36,2,2,United Kingdom
1405733222,Advanced Practice in Health and Social Care,1234,45,Nursing,332,Master,79,2,2,United Kingdom
154895622,"Advanced Practice in Health and Social Care (Speech, Language and Communication)",1235,101,Communication Studies,56,Master,7,2,2,United Kingdom
478127311,Advanced Practitioner Respiratory Care,1236,46,Health Care,273,Bachelor,36,1,1,USA
1389531022,Advanced Process Engineering,1237,35,Engineering,310,Master,11,2,2,United Kingdom
1606430922,Advanced Process Integration and Design,1238,41,Design,309,Master,94,2,2,United Kingdom
1167230923,Advanced Product Design,1239,22,Design,309,Master,94,2,3,Australia
11672309212,Advanced Product Design,1239,22,Design,309,Master,94,2,12,Sweden
1167230922,Advanced Product Design,1239,22,Design,309,Master,94,2,2,United Kingdom
1627833722,Advanced Professional Practice,1240,63,Sciences,337,Master,33,2,2,United Kingdom
951625122,Advanced Professional Practice (Dance),1241,111,Performing Arts,251,Master,96,2,2,United Kingdom
1513628722,Advanced Project Management in Construction,1242,43,Construction Engineering,287,Master,74,2,2,United Kingdom
1532633512,Advanced Psychology MPsyc,1243,55,Psychology,335,Bachelor,68,1,2,United Kingdom
333333221,Advanced Public Health Nursing,1244,24,Nursing,332,Master,79,2,1,USA
1422931422,Advanced Quantitative Methods,1245,60,Mathematics,314,Master,26,2,2,United Kingdom
1422918552,Advanced Quantitative Methods,1245,50,Statistics,185,Doctorate,91,5,2,United Kingdom
1734331021,Advanced Safety Engineering and Management,1246,36,Engineering,310,Master,11,2,1,USA
1253131525,Advanced Safety Sciences for Medicines,1247,60,Medicine,315,Master,16,2,5,Germany
1186532013,Advanced Science - Advanced Chemistry,1248,58,Chemistry,320,Bachelor,44,1,3,Australia
211431923,Advanced Sciences,1249,1257,Business,319,Master,1,2,3,Australia
211431023,Advanced Sciences,1249,34,Engineering,310,Master,11,2,3,Australia
211431013,Advanced Sciences,1249,34,Engineering,310,Bachelor,11,1,3,Australia
211415223,Advanced Sciences,1249,295,Music,152,Master,28,2,3,Australia
211433711,Advanced Sciences,1249,54,Sciences,337,Bachelor,33,1,1,USA
211433721,Advanced Sciences,1249,54,Sciences,337,Master,33,2,1,USA
211433722,Advanced Sciences,1249,54,Sciences,337,Master,33,2,2,United Kingdom
211433713,Advanced Sciences,1249,54,Sciences,337,Bachelor,33,1,3,Australia
211427323,Advanced Sciences,1249,888,Health Care,273,Master,36,2,3,Australia
211431123,Advanced Sciences,1249,537,Environmental Studies,311,Master,40,2,3,Australia
211411625,Advanced Sciences,1249,67,Industrial Engineering,116,Master,59,2,5,Germany
211433413,Advanced Sciences,1249,128,Physics,334,Bachelor,66,1,3,Australia
211433023,Advanced Sciences,1249,76,Information Studies,330,Master,81,2,3,Australia
211430923,Advanced Sciences,1249,250,Design,309,Master,94,2,3,Australia
1192733713,Advanced Sciences -Biology,1250,64,Sciences,337,Bachelor,33,1,3,Australia
1482228822,Advanced Security and Cybercrime,1251,6,Cyber Security,288,Master,1,2,2,United Kingdom
148269722,Advanced Security and Digital Forensics,1252,42,Forensic Sciences,97,Master,35,2,2,United Kingdom
123265625,Advanced Signal Processing and Communications Engineering,1253,102,Communication Studies,56,Master,7,2,5,Germany
1481424922,Advanced Social Work,1254,24,Social Studies,249,Master,64,2,2,United Kingdom
1286225027,Advanced Software Engineering,1255,4,Software Engineering,250,Master,17,2,7,Ireland
1286225022,Advanced Software Engineering,1255,4,Software Engineering,250,Master,17,2,2,United Kingdom
1588324922,Advanced Spatial Analysis,1256,111,Social Studies,249,Master,64,2,2,United Kingdom
1253732025,Advanced Spectroscopy in Chemistry,1257,59,Chemistry,320,Master,44,2,5,Germany
1659618422,Advanced Sport Coaching Practice,1258,74,Sports Sciences,184,Master,92,2,2,United Kingdom
1482431022,Advanced Structural Engineering,1259,37,Engineering,310,Master,11,2,2,United Kingdom
597532411,Advanced Studies,1260,37,Education,324,Bachelor,55,1,1,USA
597532421,Advanced Studies,1260,37,Education,324,Master,55,2,1,USA
597532413,Advanced Studies,1260,37,Education,324,Bachelor,55,1,3,Australia
1233210025,Advanced Technology,1261,2,Technology,100,Master,18,2,5,Germany
1233210019,Advanced Technology,1261,2,Technology,100,Bachelor,18,1,9,Netherlands
1233210022,Advanced Technology,1261,2,Technology,100,Master,18,2,2,United Kingdom
1233210021,Advanced Technology,1261,2,Technology,100,Master,18,2,1,USA
959334122,Advanced Technology Management,1262,22,Management,341,Master,5,2,2,United Kingdom
959930322,Advanced Technology Management - Sustainability,1263,40,Sustainable Studies,303,Master,90,2,2,United Kingdom
156725622,Advanced Telecommunication and Wireless Engineering,1264,103,Communication Studies,56,Master,7,2,2,United Kingdom
1190833123,Advanced Translation and Interpreting Studies,1265,47,Language,331,Master,116,2,3,Australia
1568531012,Advanced Vehicle Engineering,1266,38,Engineering,310,Bachelor,11,1,2,United Kingdom
941120122,Advanced Veterinary Practice Sciences,1267,17,Veterinary,201,Master,63,2,2,United Kingdom
1504233922,"Advanced Visualization, Virtual Environments and Computer Animation",1268,144,Computer Science,339,Master,2,2,2,United Kingdom
1511522022,Advancing Clinical Pharmacy Practice,1269,4,Clinical Science,220,Master,111,2,2,United Kingdom
824433911,Advancing Computer Science,1270,145,Computer Science,339,Bachelor,2,1,1,USA
824433921,Advancing Computer Science,1270,145,Computer Science,339,Master,2,2,1,USA
1614433222,Advancing Professional Practice (Nursing),1271,25,Nursing,332,Master,79,2,2,United Kingdom
223932411,Adventure Education,1272,258,Education,324,Bachelor,55,1,1,USA
311618411,Adventure Sports Management,1273,75,Sports Sciences,184,Bachelor,92,1,1,USA
694018411,"Adventure, Sport and Sustainable Tourism Management",1274,76,Sports Sciences,184,Bachelor,92,1,1,USA
589632113,Advertising,1275,35,Commerce,321,Bachelor,23,1,3,Australia
58961313,Advertising,1275,141,Journalism,13,Bachelor,60,1,3,Australia
589614411,Advertising,1275,603,Media Studies,144,Bachelor,113,1,1,USA
589614422,Advertising,1275,603,Media Studies,144,Master,113,2,2,United Kingdom
948230912,Advertising and Design,1276,23,Design,309,Bachelor,94,1,2,United Kingdom
948230922,Advertising and Design,1276,23,Design,309,Master,94,2,2,United Kingdom
1592613612,Advertising and Digital Marketing Communications,1277,76,Marketing,136,Bachelor,80,1,2,United Kingdom
1630214422,Advertising and Marketing,1278,602,Media Studies,144,Master,113,2,2,United Kingdom
10909136314,Advertising and Marketing Communications Management,1279,77,Marketing,136,Certificate/Diploma,80,3,14,Canada
1592713612,Advertising and Marketing Communications with Language,1280,78,Marketing,136,Bachelor,80,1,2,United Kingdom
1001914433,Advertising and Media,1281,11,Media Studies,144,Certificate/Diploma,113,3,3,Australia
1001914413,Advertising and Media,1281,11,Media Studies,144,Bachelor,113,1,3,Australia
10941144414,Advertising Media Management,1282,159,Media Studies,144,Graduate Certificate/Graduate Diploma,113,4,14,Canada
991714422,"Advertising, Branding and Communication",1283,160,Media Studies,144,Master,113,2,2,United Kingdom
1465713622,"Advertising, Marketing and the Media",1284,80,Marketing,136,Master,80,2,2,United Kingdom
1574314412,"Advertising, Public Relations and Media",1285,161,Media Studies,144,Bachelor,113,1,2,United Kingdom
11274126314,AEC Information Technology Programmer Analyst,1286,41,Information Technology,126,Certificate/Diploma,13,3,14,Canada
1499614112,Aero-Mechanical Engineering,1287,41,Mechanical Engineering,141,Bachelor,15,1,2,United Kingdom
654433421,Aeroacoustics,1288,66,Physics,334,Master,66,2,1,USA
13475184210,Aeromedical Retrieval and Transport,1289,77,Sports Sciences,184,Master,92,2,10,New Zealand
1010934125,Aeronautical Management,1290,73,Management,341,Master,5,2,5,Germany
402833711,Aerospace Engineering,1291,3,Sciences,337,Bachelor,33,1,1,USA
402833721,Aerospace Engineering,1291,3,Sciences,337,Master,33,2,1,USA
1580231542,Aesthetic Medicine,1292,61,Medicine,315,Graduate Certificate/Graduate Diploma,16,4,2,United Kingdom
1580231522,Aesthetic Medicine,1292,61,Medicine,315,Master,16,2,2,United Kingdom
646031211,Aesthetics,1293,39,Humanities,312,Bachelor,18,1,1,USA
646027313,Aesthetics,1293,889,Health Care,273,Bachelor,36,1,3,Australia
114424951,African American Studies,1294,26,Social Studies,249,Doctorate,64,5,1,USA
114424911,African American Studies,1294,26,Social Studies,249,Bachelor,64,1,1,USA
408524951,African Studies,1295,27,Social Studies,249,Doctorate,64,5,1,USA
1688524951,Afro-American Studies,1296,112,Social Studies,249,Doctorate,64,5,1,USA
1505427352,Ageing and Cognitive Health,1297,47,Health Care,273,Doctorate,36,5,2,United Kingdom
1505527352,Ageing and Dementia Studies,1298,48,Health Care,273,Doctorate,36,5,2,United Kingdom
1618827352,"Ageing PhD, MD",1299,49,Health Care,273,Doctorate,36,5,2,United Kingdom
1540325022,Agile Software Engineering Techniques,1300,24,Software Engineering,250,Master,17,2,2,United Kingdom
669234121,Aging and Long Term Care Administration,1301,74,Management,341,Master,5,2,1,USA
820627351,Aging Sciences,1302,50,Health Care,273,Doctorate,36,5,1,USA
526827321,Aging Studies,1303,51,Health Care,273,Master,36,2,1,USA
1435331152,Agri-Environmental Economics,1304,97,Environmental Studies,311,Doctorate,40,5,2,United Kingdom
94049512,Agri-food Technology,1305,21,Food Science,95,Bachelor,1,1,2,United Kingdom
94049522,Agri-food Technology,1305,21,Food Science,95,Master,1,2,2,United Kingdom
589332311,Agribusiness Economics,1306,15,Economics,323,Bachelor,54,1,1,USA
1812232421,Agricultural Education,1307,1125,Education,324,Master,55,2,1,USA
8769337214,Agriculture,1308,386,Sciences,337,Master,33,2,14,Canada
876931721,Agriculture,1308,303,Biology,317,Master,71,2,1,USA
8769245514,Agriculture,1308,149,Philosophy,245,Doctorate,97,5,14,Canada
10858350114,Agriculture Management,1309,56,Business Management,350,Bachelor,7,1,14,Canada
10713311114,AgriEnvironmental Engineering,1310,98,Environmental Studies,311,Bachelor,40,1,14,Canada
877832321,Agronomy,1311,32,Economics,323,Master,54,2,1,USA
9166310212,AI Engineering,1312,39,Engineering,310,Master,11,2,12,Sweden
1332331329,Air and Space Law (Advanced LL.M.),1313,37,Law,313,Master,27,2,9,Netherlands
1268633725,"Air Quality Control, Solid Waste and Waste Water Process Engineering",1314,136,Sciences,337,Master,33,2,5,Germany
187231111,Air Traffic Control Management,1315,30,Environmental Studies,311,Bachelor,40,1,1,USA
1515918412,Air Transport and Logistics Management,1316,78,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1390833722,Air Transport Management,1317,65,Sciences,337,Master,33,2,2,United Kingdom
332731911,Airline and Airport Management,1318,1258,Business,319,Bachelor,1,1,1,USA
1169731023,Airworthiness,1319,40,Engineering,310,Master,11,2,3,Australia
267924911,Alaska Native Studies,1320,28,Social Studies,249,Bachelor,64,1,1,USA
74206111,Alcohol and Drug Counseling,1321,17,Counselling,61,Bachelor,83,1,1,USA
525832011,Alcohol and Drug Studies,1322,60,Chemistry,320,Bachelor,44,1,1,USA
1755732011,Alcohol and Substance Abuse Studies,1323,61,Chemistry,320,Bachelor,44,1,1,USA
675831451,"Algorithms, Combinatorics and Optimization",1324,61,Mathematics,314,Doctorate,26,5,1,USA
